transaction_id,date,description,amount,currency,account_type,status,merchant,location,device,ip_address,random_text,irrelevant_col1,irrelevant_col2
af97bff5-07d2-45d9-ac82-c4b789f0b94c,1991-01-28,INSURANCE PREMIUM REF987,34772.0,USD,Current,Completed,Smith Ltd,Linfurt,Web,36.184.115.216,Effort hear believe hand. Note act worry everything during TV treat. Pattern relationship upon affect sea push score. Stop sister produce school cut.,823,Tina Brown
bf82109e-873d-425d-a319-454ae06c4e34,2018-12-05,DIVIDEND CREDIT TXN123,-21927.0,INR,Savings,Completed,"Smith, Johnson and Ortiz",New Shannonview,Mobile,9.246.78.78,Tough pick follow create next. Focus fear realize event town. Next road both themselves program nothing.,182,Cynthia Rivers
43069fce-9a7d-4111-8b46-f438d4c8df5b,2022-07-03,EMI PAYMENT HDFC REF987,68655.0,EUR,Current,Failed,Hernandez Group,Hamiltonmouth,ATM,134.230.172.112,"Discuss effect lay. Foreign ten doctor feel. Today include ready brother color. Piece interest everyone red.
Center feel class amount tonight her. Sure husband like military.",803,Robin Jones
2019fc00-2a5b-4e6d-8db9-9e004190dc60,1990-11-17,DIVIDEND CREDIT,27725.0,INR,Current,Completed,Hernandez Inc,Edgarborough,ATM,195.114.106.19,"Him personal behind leader realize peace research.
Think live stand. Even computer industry style charge than on.",107,Brenda Kemp
ce7505cc-89b6-46be-b20d-5b166be45ea9,1998-10-10,,-38585.0,EUR,Current,Pending,Vargas and Sons,Cantuside,Web,39.109.86.230,Learn themselves task my beat own box. Game strategy follow produce help factor. American public responsibility religious enjoy market sign morning.,367,Andrew Yates
f62db2f5-0345-46b5-b8d8-e705f235ff98,2005-10-01,GYM MEMBERSHIP,98092.0,INR,Savings,Completed,Lucas-Hill,North Johnmouth,ATM,150.120.23.46,Leg professor pay serve too. Month fire toward all. Red door later require. Knowledge big remember hour test forward.,781,Janet Jensen DDS
31541759-b121-40bb-870f-adac216d20c2,2005-03-01,EMI PAYMENT HDFC REF987,67049.0,USD,Credit,Pending,Gomez-Webb,South Catherinetown,Web,218.238.211.88,"Source take international budget. Subject cut serve former.
Enter mother recently. Spend marriage election.",615,Taylor Andrade
f6205cfc-9e7f-42dd-9508-17e0d9c7ad78,2015-07-07,NEFT CR SALARY,,INR,Savings,Completed,"Smith, Burke and Cox",East Rhondaberg,Mobile,152.110.86.124,"Speech return learn. Effort support open.
Learn during next threat ready when. Term relationship with miss. Southern kid push trade for.",917,Aaron Guerrero
ddcf90e1-2260-4c81-b4f6-f51ee1c1a920,1972-11-28,DIVIDEND CREDIT,74970.0,USD,Current,Failed,Cochran LLC,Fischerville,Web,21.255.167.202,"Understand personal other. Easy security along set myself. What perform accept through important exactly.
Likely work cost never. Look though hot purpose he.",870,Debbie Vasquez DVM
38910e06-f219-43ec-8751-884d6b3c909d,1979-07-18,,59569.0,USD,Savings,Pending,Webb Ltd,Lake Lynn,ATM,45.1.123.78,"Boy material fight me newspaper. Truth wife effort amount result. Much man quite.
Quickly final another sense suddenly investment. Operation role employee sound up.",789,Heather Sellers
3d4a4434-692e-4156-8d64-7018e0ff15b2,1970-10-28,INSURANCE PREMIUM,87798.0,USD,Credit,Pending,Liu-Hernandez,West Michelle,Mobile,131.10.151.138,"Land help town player expert.
Local clear lay late along window. Mr newspaper total woman.
What road together best. Assume drop cut buy.
After some month news which. Turn believe eight.",807,Kyle Jones
f697488f-51b3-4c86-bff0-48f1ab313502,2024-08-09,NEFT CR SALARY,96910.0,EUR,Savings,Failed,Smith-Brown,South Chadchester,ATM,179.134.131.110,Memory suggest yet personal account without. Memory major summer break if phone important. Talk learn so professional mind.,431,Anthony Schroeder
9ef3ed19-e06e-426c-b7a8-8edb612ce709,1997-01-01,EMI PAYMENT HDFC XYZ,-41249.0,INR,Savings,Failed,Mckenzie PLC,North Randall,Web,30.221.136.229,Debate fall pull level camera very media. Every likely leave loss do. Meeting office explain control really. Community car surface loss consider contain central level.,31,Meredith Harvey
fe858c4e-a492-49b3-8040-57693e52e57b,1983-09-19,NETFLIX SUBSCRIPTION XYZ,22421.0,EUR,Credit,Pending,Parker-Shah,Patriciahaven,Mobile,152.85.249.171,"Memory down condition. Management news huge alone important. Risk parent level value most.
Knowledge learn huge nearly arm. Level current I bit. Put who find shoulder name bar.",492,Meredith Burns
d91473d6-0ee1-4434-8d42-a755b69d45a5,2019-08-22,INSURANCE PREMIUM XYZ,26500.0,INR,Savings,Completed,Soto Ltd,Lake Ginaborough,ATM,31.177.4.58,"Develop however know. Information population arm through.
Sign pass charge ask stand step. President technology letter firm within. Skin ahead suffer test reduce only president test.",826,Annette Luna
758f8b5c-39ec-4489-9f6a-56848c9df7a8,1985-12-07,NEFT CR SALARY,-43400.0,USD,Current,Completed,"Joyce, Smith and Humphrey",South Laura,Web,75.42.207.44,"Anyone tax night nothing mouth real four. Group resource edge only once.
Off attack near approach decade government. Different lay model.",102,Alyssa Jennings
524dff62-a082-44b6-9451-014617e0be19,2010-03-23,,-16561.0,EUR,Credit,Failed,"Evans, Lopez and Mckenzie",Port Bryan,ATM,181.216.67.149,Once couple our reveal attention. Personal meet exist nor. Hair religious attack anything reality factor budget.,908,Heidi Keith
3a09920b-93c1-49f5-99bb-ca7b44fb6e8e,2000-12-18,NEFT CR SALARY TXN123,-1727.0,INR,Current,Failed,Mcknight PLC,Valdezport,Mobile,201.244.150.98,Room spring government tax specific cover. Its hair popular billion. Agency no machine agent pay. Shake least become wish institution agency challenge.,169,Stephen Hansen
bf2246d2-1a93-42ec-a895-4e1d445d4373,1988-07-10,RENT PAYMENT TXN123,,EUR,Credit,Completed,Gallagher Ltd,Malloryfurt,Web,9.139.108.56,Late land certainly ball quite site save. Reach must summer material start hope huge. Behavior financial reason knowledge anything pick main.,983,Kevin Barker
bce78942-15a8-4fd9-b220-a591da6f8f72,1983-09-22,ELECTRICITY BILL REF987,12807.0,USD,Credit,Failed,"Gonzalez, Berry and Carter",Taylorland,Mobile,189.204.66.131,"Beyond these quite avoid open.
My interest tree us marriage open. Option husband people save study. President anything market fund summer event able man.",215,Adam Cruz
e6b9ac85-0a53-45d3-9c32-50d5bd2983d9,1995-09-20,CRYPTO SALE REF987,,USD,Current,Failed,Bradley Ltd,Robertchester,Mobile,41.224.24.108,"Table rock information series somebody whom. Social player enter usually perhaps.
Central add type. Democratic person particular life foot accept mention thing.",224,Melvin Simmons MD
d41ae524-20f3-4a42-9d79-0a07552b20cc,1996-05-05,NEFT CR SALARY,15683.0,USD,Savings,Failed,"Carter, Riggs and Hammond",Patrickfurt,Mobile,102.130.172.234,"Sign only during admit. House risk picture play west eat.
Begin sea probably successful. Leader church protect consumer.
Point beautiful might child one really popular face.",427,Karen Boyd
4bb37f03-bf52-4e3d-b247-c0f36f678b03,1980-08-28,CRYPTO SALE,-20700.0,EUR,Savings,Pending,"Butler, Rivera and Kramer",New John,ATM,80.246.169.118,"Identify let necessary training. See prepare wide risk order professor still.
Quite of board relate analysis. Station provide candidate mission. Difficult girl doctor now single.",176,Walter Davidson
390b04ed-1c21-4bca-ab63-ca6fbf40576e,1992-11-21,FREELANCE INCOME,89883.0,INR,Current,Pending,"Lewis, Sullivan and Parker",Jonathanmouth,Mobile,125.155.109.26,"Drive appear turn feel land produce. Pm partner course understand.
Season argue produce suddenly pattern. Themselves hotel individual job want act.",599,Theresa Duncan
ef731ff3-d929-41ab-b5c8-309d6ec43553,1978-01-26,UPI SWIGGY,74405.0,INR,Credit,Pending,"Wallace, Ruiz and Hill",East Denisechester,ATM,192.55.247.195,Agent focus when type firm. Fight memory herself technology every pressure last. Least account strategy should.,195,Julia Thomas
97ec9738-96ab-47f3-a5d7-988d27ebe6c8,2020-06-02,NETFLIX SUBSCRIPTION,-46462.0,EUR,Credit,Pending,"Hines, Moreno and Butler",Port Kelly,Web,142.46.253.129,"Each range year institution difficult. Care compare learn moment arm chair. Inside price tonight travel.
Be organization analysis make house environmental. General what church.",415,Stephanie Mendoza
58fa477a-265f-4c0d-af46-03a1ee0b8417,1988-05-31,AMAZON PURCHASE REF987,60432.0,INR,Current,Completed,Griffin PLC,Hayesport,ATM,63.142.130.83,Daughter couple job argue soon reality property. Government one alone something.,726,Holly Jones
3df40898-a9c9-470e-b97c-921805cfff19,1994-11-14,AMAZON PURCHASE,63411.0,USD,Current,Completed,"Espinoza, Madden and Evans",Nelsonmouth,Web,101.85.239.45,"Operation key people very law pretty PM. Finish shoulder information part.
Book middle risk wife foot base. Course college process guy decide chair strategy.",316,Maria Alexander
93fca6c2-4c6c-442d-9f38-33f962bb4889,2005-02-27,UBER RIDE TXN123,17036.0,EUR,Savings,Pending,"Gomez, Miller and Brown",Dannyhaven,Mobile,164.251.205.17,"Of there back ago physical despite. Material growth tonight every live gas top.
Cup fear culture painting human laugh either. Sister cost even evening care four. Leg available decision.",545,Linda Blankenship
61b5cd6c-f422-4cd9-8bf9-dbd15ec34594,2005-03-31,GYM MEMBERSHIP,64087.0,EUR,Savings,Completed,Mercado Group,Westmouth,Mobile,39.253.153.203,Offer city card fine property. After scientist dog before can approach parent. Degree on office onto natural.,532,Kevin Nguyen
f7ad625f-edaa-4d37-a8cc-a93a72d1a63c,2001-03-11,GYM MEMBERSHIP XYZ,-27080.0,EUR,Credit,Pending,"Hampton, Powell and Mercado",Nicoleberg,ATM,30.56.193.23,Seek campaign management model interview. Inside bar kitchen marriage. Than some everything professor center form.,215,Dorothy Ramirez
181c3a6d-d2be-435d-891e-6ce5f0e2c661,2004-07-29,EMI PAYMENT HDFC,-20125.0,EUR,Current,Pending,Duarte-Nolan,West Tanyabury,Mobile,46.252.115.49,"Line lose sing likely. Cell government my knowledge activity project. Past few hundred cut trouble west serious.
Girl building able. New top ready herself. Price probably discuss cup matter.",952,Sharon Schmidt
2b90cb17-a931-46f8-bc64-14a71b55d2d6,2019-11-18,ELECTRICITY BILL XYZ,59717.0,EUR,Current,Failed,Odom-Hunt,North Heather,ATM,108.85.57.72,Onto I result wall market. Ground yes week able lawyer baby treatment society. Consumer time establish force theory.,920,Linda Davis
bad608a0-bf43-4aad-834e-739a1e097ac4,2016-05-30,CRYPTO SALE REF987,46652.0,USD,Current,Completed,"Williams, Patel and Wise",Christopherview,Web,9.208.19.145,Energy street whole challenge miss attention wish resource. Tonight base sound side least clearly discuss. High his example well.,474,David Williams
9df29a83-84f2-48b2-812c-9ffd90fa4486,2016-06-28,,59227.0,USD,Credit,Completed,"Simpson, Jenkins and Hurley",East Matthew,Mobile,56.167.164.119,"Tonight cell industry white choose relationship man. Few society decision identify space foot alone.
Test ago soldier full open poor investment. Particularly avoid practice four black product.",938,Lisa Matthews
bef0ee21-4a65-43ed-beb6-8865978e8510,1987-03-31,,10695.0,USD,Current,Pending,Reed-Galvan,East Brenda,Mobile,1.86.215.89,"Company according born section. Early who fight teacher machine student prevent.
Throw no space offer house ask administration. List still provide large week face. Continue possible she man.",912,Roy Dean
d4b66596-dd13-429e-9521-49be810b723d,1976-08-02,NEFT CR SALARY XYZ,13877.0,EUR,Current,Completed,Jordan Group,East Russell,ATM,44.231.221.181,"Professor behavior summer growth throughout defense.
Administration by receive.
Mind worker nice. A rule scientist do. National particularly paper area anyone relationship strong.",54,Kathleen Poole
8200abb8-b9b8-45a3-8521-b91026fecd1b,1996-09-01,RENT PAYMENT XYZ,47190.0,USD,Current,Failed,Duarte-Coleman,Port Kathleenberg,ATM,201.77.123.119,"Amount allow opportunity think this contain.
Morning discussion prevent hard. Factor stock positive husband our if. Keep dark determine level down skin.",957,Diane Berg
1b3aff2b-fdec-42a7-b882-cce480088a6c,2016-11-26,NETFLIX SUBSCRIPTION,15909.0,EUR,Current,Failed,Smith-Oneal,East Renee,Mobile,132.107.108.95,"Dark near low chair buy out memory. For model current.
After present computer current.",235,David Stewart
c09baa9e-bd7e-452c-a87c-4e8e709acb7b,1988-09-09,CRYPTO SALE XYZ,33204.0,INR,Credit,Completed,Ramirez Group,North Matthewview,Web,155.234.134.79,"Yeah Mr hear than form make culture reason. Night though ever explain behind. Range best sport.
Lawyer many data her truth. Along them executive those scene. Begin teach entire theory.",402,Francis Dunn
6b7aadb2-80cc-4f3b-b39c-52e845b92173,2007-04-14,EMI PAYMENT HDFC,,EUR,Current,Pending,"Miller, Woods and Gonzalez",Angelamouth,Web,207.15.162.133,Hot last visit close across. Choose citizen by process near employee.,675,Whitney Villegas
d6934f2a-d378-4f2d-9846-363b0275328f,1999-09-07,FREELANCE INCOME TXN123,78836.0,USD,Savings,Pending,"Greene, Harper and Perry",East Selena,ATM,181.182.229.96,Gas bad boy beautiful. Town picture energy notice business hair hair. Coach red white chair history.,804,Carmen Padilla
c55f51b0-826c-41e9-96b1-f5ecaa98ea59,2022-06-24,NEFT CR SALARY TXN123,30033.0,EUR,Credit,Completed,"Deleon, Caldwell and Bailey",South David,Mobile,72.192.130.210,Difference very life within ground. Response management give big would. Talk partner off recent half time similar sea.,381,Katherine Ray
b365ef59-2678-4e54-bc26-9e1173545ba8,1994-04-24,EMI PAYMENT HDFC,-38900.0,INR,Current,Pending,Small Group,East Eddieberg,Mobile,219.145.87.7,"Field memory some account feel. Safe common kid. Toward increase so it employee how tonight nation.
Take it value include. None sport main customer.",603,Ann Weiss
d4d4c423-5747-4e66-b18a-89a7d4031183,2004-03-08,,62060.0,USD,Credit,Completed,"Barrera, Parks and Hendrix",Ortizfurt,Mobile,113.98.135.54,Operation cost power subject inside company. Own hit film than. Prevent good market class peace society mention.,901,Bryan Hartman
40546840-b8ef-4627-b39b-1004f52753ce,2019-11-10,UBER RIDE REF987,,USD,Savings,Failed,"Evans, Lynn and Schroeder",Mollyton,Web,61.240.253.251,"Even generation government. Economy fall carry growth team Republican. Full price who.
Activity about sound general. Would small official kind hope school by. Child develop cold sing piece that.",355,Peter Garcia
3522cca0-6fb4-42c2-b78c-09076bc424f2,2021-12-13,UPI SWIGGY TXN123,38024.0,INR,Credit,Pending,"Robinson, Harvey and Santos",Davisland,ATM,158.64.203.121,"Brother economic Republican.
Model attack cut popular management. Effort claim interesting floor sport out. Under recent fight effect across land though.",5,Jared Gonzalez
0f1971e5-fd29-40d1-982e-ce5ef00c75ae,2003-10-12,INSURANCE PREMIUM TXN123,25832.0,EUR,Savings,Failed,"Kelly, Walters and Murray",Lake Jeffreyfort,Mobile,170.239.171.55,One common make learn chance determine. Agent doctor up theory. Arrive hit us attack down statement happy put.,728,Raymond Fowler
46c045c8-6b31-4c40-ad39-bce7d92b9cdc,1977-05-13,DIVIDEND CREDIT,19617.0,EUR,Savings,Completed,Jordan and Sons,West Rodney,Mobile,75.18.110.74,"Argue strong add think street between. No oil customer almost two.
Right rest beautiful degree message card between.",921,Connie Stark
d8a6172f-ae21-4a23-aa77-cd09af91fa6a,1983-12-14,CRYPTO SALE,23698.0,INR,Credit,Pending,Young-Barton,Sharpchester,Mobile,158.209.126.87,"Generation building company affect friend often style answer.
Suggest under room yourself. Focus turn way attack marriage.",534,Brandon Horn DDS
d999151d-bb7c-42b3-9fb3-872a0bf57eae,1999-10-24,NEFT CR SALARY REF987,62428.0,EUR,Credit,Completed,Smith PLC,Pittmanmouth,Web,96.186.135.158,Reach financial story. Central institution tax glass six.,537,Matthew Graham
2a6bd24b-e586-4192-a6af-e563d6670975,2005-11-27,DIVIDEND CREDIT,57548.0,EUR,Current,Pending,Hayden-Schmidt,South Daniellestad,Web,56.85.95.211,Step by father capital suggest race. Buy that health success bank general after. Nice record country production assume senior.,872,Christopher Harvey
ae1b0ecf-182d-4508-a3de-df677ab1839d,2008-05-16,DIVIDEND CREDIT XYZ,82551.0,USD,Savings,Pending,Campbell PLC,Lake Kendra,Mobile,72.105.58.18,Sell same she month my. Talk traditional choice history player along. Study discussion writer happen.,638,Melissa Braun
07b37e24-b980-4fb7-a042-3effcffa403d,2024-05-15,UBER RIDE,-18361.0,INR,Savings,Completed,Rodriguez Inc,Port Arthur,Web,123.72.206.145,"Through pull event when drop. Item between include.
Point information often network inside whatever produce.
Get for study statement specific reason. Million leave us whole manager work role.",274,Samuel Morgan
